,날짜,거래량,exchange
104,2020-10-30,0.43143496214728166,0.6109999999999998
105,2020-11-02,0.2899174122505167,0.6159999999999999
106,2020-11-03,0.2580006882312463,0.6088333333333333
107,2020-11-04,0.3993461803165865,0.6090000000000002
108,2020-11-05,0.36441844459738526,0.6058333333333333
109,2020-11-06,0.30127322780454274,0.6151666666666665
110,2020-11-09,0.2998967653131452,0.6259999999999999
111,2020-11-10,0.4451995870612532,0.6406666666666668
112,2020-11-11,0.5049036476256024,0.6401666666666666
113,2020-11-12,0.4215416379903651,0.6459999999999999
114,2020-11-13,0.47393324156916794,0.6446666666666666
115,2020-11-16,0.5559187887130076,0.6415000000000002
116,2020-11-17,0.49621472814865847,0.6533333333333333
117,2020-11-18,0.37603234686854803,0.6553333333333334
118,2020-11-19,0.2964556090846528,0.6568333333333332
